,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,score_dff (home-away),team_away,team_favorite_id,favor_direction,favor_score_diff,spread_favorite,win_loss,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
10979,11/24/2013,2013,12,FALSE,MIA,16,20,-4,CAR,CAR,Away,-4,-4,FALSE,40.5,Sun Life Stadium,FALSE,82,17,55,rain
10980,11/24/2013,2013,12,FALSE,NE,34,31,3,DEN,DEN,Away,3,-2.5,FALSE,53,Gillette Stadium,FALSE,23,22,29,
10981,11/24/2013,2013,12,FALSE,NYG,21,24,-3,DAL,NYG,Home,3,-2.5,FALSE,44,MetLife Stadium,FALSE,26,7,40,
10982,11/24/2013,2013,12,FALSE,LVR,19,23,-4,TEN,TEN,Away,-4,-2,TRUE,42,Oakland Coliseum,FALSE,59,5,56,
10983,11/24/2013,2013,12,FALSE,LAR,42,21,21,CHI,LAR,Home,-21,-1.5,TRUE,45,Edward Jones Dome,FALSE,72,0,,indoor
10984,11/25/2013,2013,12,FALSE,WAS,6,27,-21,SF,SF,Away,-21,-5,TRUE,47,FedEx Field,FALSE,35,8,37,
10985,11/28/2013,2013,13,FALSE,BAL,22,20,2,PIT,BAL,Home,-2,-3,FALSE,40.5,M&T Bank Stadium,FALSE,37,2,39,
10986,11/28/2013,2013,13,FALSE,DAL,31,24,7,LVR,DAL,Home,-7,-8,FALSE,48,Cowboys Stadium,FALSE,72,0,,indoor
10987,11/28/2013,2013,13,FALSE,DET,40,10,30,GB,DET,Home,-30,-6,TRUE,48.5,Ford Field,FALSE,72,0,,indoor
10988,12/1/2013,2013,13,FALSE,BUF,31,34,-3,ATL,BUF,Home,3,-4.5,FALSE,48.5,Rogers Centre,TRUE,72,0,,indoor
10989,12/1/2013,2013,13,FALSE,CAR,27,6,21,TB,CAR,Home,-21,-6.5,TRUE,40.5,Bank of America Stadium,FALSE,57,5,55,
10990,12/1/2013,2013,13,FALSE,CLE,28,32,-4,JAX,CLE,Home,4,-7.5,FALSE,39,FirstEnergy Stadium,FALSE,44,8,61,
10991,12/1/2013,2013,13,FALSE,HOU,31,34,-3,NE,NE,Away,-3,-6.5,FALSE,47.5,Reliant Stadium,FALSE,67,7,72,retractable (open roof)
10992,12/1/2013,2013,13,FALSE,IND,22,14,8,TEN,IND,Home,-8,-3.5,TRUE,46,Lucas Oil Stadium,FALSE,72,0,,indoor
10993,12/1/2013,2013,13,FALSE,KC,28,35,-7,DEN,DEN,Away,-7,-6,TRUE,50,Arrowhead Stadium,FALSE,55,4,47,
10994,12/1/2013,2013,13,FALSE,MIN,23,20,3,CHI,MIN,Home,-3,-1,TRUE,50.5,Mall of America Field,FALSE,72,0,,indoor
10995,12/1/2013,2013,13,FALSE,NYJ,3,23,-20,MIA,NYJ,Home,20,-2,FALSE,40.5,MetLife Stadium,FALSE,49,5,59,
10996,12/1/2013,2013,13,FALSE,PHI,24,21,3,ARI,PHI,Home,-3,-3.5,FALSE,48.5,Lincoln Financial Field,FALSE,47,5,53,
10997,12/1/2013,2013,13,FALSE,LAC,10,17,-7,CIN,CIN,Away,-7,-1.5,TRUE,48.5,Qualcomm Stadium,FALSE,77,5,26,
10998,12/1/2013,2013,13,FALSE,SF,23,13,10,LAR,SF,Home,-10,-7.5,TRUE,40,Candlestick Park,FALSE,66,6,72,fog
10999,12/1/2013,2013,13,FALSE,WAS,17,24,-7,NYG,WAS,Home,7,-1,FALSE,44.5,FedEx Field,FALSE,43,3,72,
11000,12/2/2013,2013,13,FALSE,SEA,34,7,27,NO,SEA,Home,-27,-5,TRUE,47.5,CenturyLink Field,FALSE,42,6,62,
11001,12/5/2013,2013,14,FALSE,JAX,27,20,7,HOU,HOU,Away,7,-3.5,FALSE,43,EverBank Field,FALSE,72,7,73,
11002,12/8/2013,2013,14,FALSE,ARI,30,10,20,LAR,ARI,Home,-20,-4.5,TRUE,41,University of Phoenix Stadium,FALSE,72,0,,indoor
11003,12/8/2013,2013,14,FALSE,BAL,29,26,3,MIN,BAL,Home,-3,-6,FALSE,41.5,M&T Bank Stadium,FALSE,33,7,67,snow | Freezing rain
11004,12/8/2013,2013,14,FALSE,CIN,42,28,14,IND,CIN,Home,-14,-7,TRUE,43.5,Paul Brown Stadium,FALSE,28,7,85,
11005,12/8/2013,2013,14,FALSE,DEN,51,28,23,TEN,DEN,Home,-23,-13.5,TRUE,49.5,Sports Authority Field at Mile High,FALSE,19,7,63,
11006,12/8/2013,2013,14,FALSE,GB,22,21,1,ATL,GB,Home,-1,-3.5,FALSE,45,Lambeau Field,FALSE,9,9,80,snow
11007,12/8/2013,2013,14,FALSE,NE,27,26,1,CLE,NE,Home,-1,-9.5,FALSE,47.5,Gillette Stadium,FALSE,31,5,46,
11008,12/8/2013,2013,14,FALSE,NO,31,13,18,CAR,NO,Home,-18,-3,TRUE,46.5,Louisiana Superdome,FALSE,72,0,,indoor
11009,12/8/2013,2013,14,FALSE,NYJ,37,27,10,LVR,NYJ,Home,-10,-3,TRUE,39.5,MetLife Stadium,FALSE,34,6,51,
11010,12/8/2013,2013,14,FALSE,PHI,34,20,14,DET,PHI,Home,-14,-2,TRUE,53.5,Lincoln Financial Field,FALSE,27,7,56,snow | fog
11011,12/8/2013,2013,14,FALSE,PIT,28,34,-6,MIA,PIT,Home,6,-3,FALSE,41,Heinz Field,FALSE,26,9,73,snow | fog
11012,12/8/2013,2013,14,FALSE,LAC,37,14,23,NYG,LAC,Home,-23,-4,TRUE,46.5,Qualcomm Stadium,FALSE,53,8,53,
11013,12/8/2013,2013,14,FALSE,SF,19,17,2,SEA,SF,Home,-2,-2,FALSE,41,Candlestick Park,FALSE,45,5,49,
11014,12/8/2013,2013,14,FALSE,TB,27,6,21,BUF,TB,Home,-21,-2.5,TRUE,42.5,Raymond James Stadium,FALSE,83,13,62,
11015,12/8/2013,2013,14,FALSE,WAS,10,45,-35,KC,KC,Away,-35,-3,TRUE,44.5,FedEx Field,FALSE,30,5,79,rain
11016,12/9/2013,2013,14,FALSE,CHI,45,28,17,DAL,CHI,Home,-17,-1.5,TRUE,49.5,Soldier Field,FALSE,8,9,63,
11017,12/12/2013,2013,15,FALSE,DEN,20,27,-7,LAC,DEN,Home,7,-9.5,FALSE,57,Sports Authority Field at Mile High,FALSE,39,6,50,
11018,12/15/2013,2013,15,FALSE,ATL,27,26,1,WAS,ATL,Home,-1,-5.5,FALSE,49,Georgia Dome,FALSE,72,0,,indoor
11019,12/15/2013,2013,15,FALSE,CAR,30,20,10,NYJ,CAR,Home,-10,-10,FALSE,40.5,Bank of America Stadium,FALSE,54,5,47,
11020,12/15/2013,2013,15,FALSE,CLE,31,38,-7,CHI,CLE,Home,7,-1,FALSE,44,FirstEnergy Stadium,FALSE,25,12,82,snow
11021,12/15/2013,2013,15,FALSE,DAL,36,37,-1,GB,DAL,Home,1,-4,FALSE,49.5,Cowboys Stadium,FALSE,72,0,,indoor
11022,12/15/2013,2013,15,FALSE,IND,25,3,22,HOU,IND,Home,-22,-6,TRUE,47,Lucas Oil Stadium,FALSE,72,0,,indoor
11023,12/15/2013,2013,15,FALSE,JAX,20,27,-7,BUF,BUF,Away,-7,-4,TRUE,43.5,EverBank Field,FALSE,66,8,,
11024,12/15/2013,2013,15,FALSE,MIA,24,20,4,NE,MIA,Home,-4,-2.5,TRUE,46.5,Sun Life Stadium,FALSE,85,14,70,
11025,12/15/2013,2013,15,FALSE,MIN,48,30,18,PHI,PHI,Away,18,-7,FALSE,53,Mall of America Field,FALSE,72,0,,indoor
11026,12/15/2013,2013,15,FALSE,NYG,0,23,-23,SEA,SEA,Away,-23,-9.5,TRUE,43,MetLife Stadium,FALSE,40,7,88,
11027,12/15/2013,2013,15,FALSE,LVR,31,56,-25,KC,KC,Away,-25,-6,TRUE,44.5,Oakland Coliseum,FALSE,64,6,39,
11028,12/15/2013,2013,15,FALSE,PIT,30,20,10,CIN,CIN,Away,10,-1.5,FALSE,43,Heinz Field,FALSE,27,20,66,
11029,12/15/2013,2013,15,FALSE,LAR,27,16,11,NO,NO,Away,11,-7,FALSE,48,Edward Jones Dome,FALSE,72,0,,indoor
11030,12/15/2013,2013,15,FALSE,TB,14,33,-19,SF,SF,Away,-19,-4.5,TRUE,41,Raymond James Stadium,FALSE,70,7,64,
11031,12/15/2013,2013,15,FALSE,TEN,34,37,-3,ARI,ARI,Away,-3,-3,FALSE,42.5,Nissan Stadium,FALSE,37,5,64,
11032,12/16/2013,2013,15,FALSE,DET,16,18,-2,BAL,DET,Home,2,-5.5,FALSE,49,Ford Field,FALSE,72,0,,indoor
11033,12/22/2013,2013,16,FALSE,BAL,7,41,-34,NE,BAL,Home,34,-1.5,FALSE,44.5,M&T Bank Stadium,FALSE,65,8,75,rain
11034,12/22/2013,2013,16,FALSE,BUF,19,0,19,MIA,MIA,Away,19,-1.5,FALSE,42.5,Ralph Wilson Stadium,FALSE,41,8,79,rain | fog
11035,12/22/2013,2013,16,FALSE,CAR,17,13,4,NO,CAR,Home,-4,-3,TRUE,44.5,Bank of America Stadium,FALSE,72,18,84,rain | fog
11036,12/22/2013,2013,16,FALSE,CIN,42,14,28,MIN,CIN,Home,-28,-7.5,TRUE,47.5,Paul Brown Stadium,FALSE,53,13,80,
11037,12/22/2013,2013,16,FALSE,DET,20,23,-3,NYG,DET,Home,3,-9,FALSE,48.5,Ford Field,FALSE,72,0,,indoor
11038,12/22/2013,2013,16,FALSE,GB,31,38,-7,PIT,GB,Home,7,-2,FALSE,44.5,Lambeau Field,FALSE,23,5,78,snow | fog
11039,12/22/2013,2013,16,FALSE,HOU,13,37,-24,DEN,DEN,Away,-24,-9.5,TRUE,53.5,Reliant Stadium,FALSE,59,3,79,retractable (open roof)
11040,12/22/2013,2013,16,FALSE,JAX,16,20,-4,TEN,TEN,Away,-4,-4,FALSE,44,EverBank Field,FALSE,82,13,,
11041,12/22/2013,2013,16,FALSE,KC,7,23,-16,IND,KC,Home,16,-7,FALSE,46.5,Arrowhead Stadium,FALSE,25,8,84,
11042,12/22/2013,2013,16,FALSE,NYJ,24,13,11,CLE,NYJ,Home,-11,-1.5,TRUE,42,MetLife Stadium,FALSE,70,12,65,
11043,12/22/2013,2013,16,FALSE,PHI,54,11,43,CHI,PHI,Home,-43,-3,TRUE,55,Lincoln Financial Field,FALSE,62,5,82,
11044,12/22/2013,2013,16,FALSE,LAC,26,13,13,LVR,LAC,Home,-13,-9,TRUE,51,Qualcomm Stadium,FALSE,69,7,45,
11045,12/22/2013,2013,16,FALSE,SEA,10,17,-7,ARI,SEA,Home,7,-9,FALSE,43,CenturyLink Field,FALSE,50,6,94,fog
11046,12/22/2013,2013,16,FALSE,LAR,23,13,10,TB,LAR,Home,-10,-3.5,TRUE,43,Edward Jones Dome,FALSE,72,0,,indoor
11047,12/22/2013,2013,16,FALSE,WAS,23,24,-1,DAL,DAL,Away,-1,-2.5,FALSE,52,FedEx Field,FALSE,65,9,92,
11048,12/23/2013,2013,16,FALSE,SF,34,24,10,ATL,SF,Home,-10,-14.5,FALSE,46,Candlestick Park,FALSE,60,0,49,
11049,12/29/2013,2013,17,FALSE,ARI,20,23,-3,SF,ARI,Home,3,-3,FALSE,41,University of Phoenix Stadium,FALSE,72,0,,indoor
11050,12/29/2013,2013,17,FALSE,ATL,20,21,-1,CAR,CAR,Away,-1,-5.5,FALSE,46.5,Georgia Dome,FALSE,72,0,,indoor
11051,12/29/2013,2013,17,FALSE,CHI,28,33,-5,GB,GB,Away,-5,-3,TRUE,51.5,Soldier Field,FALSE,26,16,88,
11052,12/29/2013,2013,17,FALSE,CIN,34,17,17,BAL,CIN,Home,-17,-7,TRUE,42.5,Paul Brown Stadium,FALSE,59,9,,
11053,12/29/2013,2013,17,FALSE,DAL,22,24,-2,PHI,PHI,Away,-2,-7,FALSE,52.5,Cowboys Stadium,FALSE,72,0,,indoor
11054,12/29/2013,2013,17,FALSE,IND,30,10,20,JAX,IND,Home,-20,-11.5,TRUE,45,Lucas Oil Stadium,FALSE,72,0,,indoor
11055,12/29/2013,2013,17,FALSE,MIA,7,20,-13,NYJ,MIA,Home,13,-7,FALSE,41,Sun Life Stadium,FALSE,79,12,84,
11056,12/29/2013,2013,17,FALSE,MIN,14,13,1,DET,DET,Away,1,-2.5,FALSE,49.5,Mall of America Field,FALSE,72,0,,indoor
11057,12/29/2013,2013,17,FALSE,NE,34,20,14,BUF,NE,Home,-14,-7,TRUE,46,Gillette Stadium,FALSE,41,8,100,rain | fog
11058,12/29/2013,2013,17,FALSE,NO,42,17,25,TB,NO,Home,-25,-10.5,TRUE,46.5,Louisiana Superdome,FALSE,72,0,,indoor
11059,12/29/2013,2013,17,FALSE,NYG,20,6,14,WAS,NYG,Home,-14,-3.5,TRUE,44.5,MetLife Stadium,FALSE,42,5,100,rain | fog
11060,12/29/2013,2013,17,FALSE,LVR,14,34,-20,DEN,DEN,Away,-20,-10,TRUE,53.5,Oakland Coliseum,FALSE,71,8,16,
11061,12/29/2013,2013,17,FALSE,PIT,20,7,13,CLE,PIT,Home,-13,-9.5,TRUE,44.5,Heinz Field,FALSE,41,7,93,rain | fog
11062,12/29/2013,2013,17,FALSE,LAC,27,24,3,KC,LAC,Home,-3,-14.5,FALSE,45,Qualcomm Stadium,FALSE,73,2,14,
11063,12/29/2013,2013,17,FALSE,SEA,27,9,18,LAR,SEA,Home,-18,-12.5,TRUE,41,CenturyLink Field,FALSE,44,5,93,
11064,12/29/2013,2013,17,FALSE,TEN,16,10,6,HOU,TEN,Home,-6,-6.5,FALSE,44.5,Nissan Stadium,FALSE,53,4,61,
11065,1/4/2014,2013,Wildcard,TRUE,IND,45,44,1,KC,KC,Away,1,-2.5,FALSE,46.5,Lucas Oil Stadium,FALSE,72,0,,indoor
11066,1/4/2014,2013,Wildcard,TRUE,PHI,24,26,-2,NO,PHI,Home,2,-3,FALSE,53,Lincoln Financial Field,FALSE,,,,
11067,1/5/2014,2013,Wildcard,TRUE,CIN,10,27,-17,LAC,CIN,Home,17,-6,FALSE,48,Paul Brown Stadium,FALSE,,,,
11068,1/5/2014,2013,Wildcard,TRUE,GB,20,23,-3,SF,SF,Away,-3,-3,FALSE,46,Lambeau Field,FALSE,,,,
11069,1/11/2014,2013,Division,TRUE,NE,43,22,21,IND,NE,Home,-21,-7,TRUE,51,Gillette Stadium,FALSE,,,,
11070,1/11/2014,2013,Division,TRUE,SEA,23,15,8,NO,SEA,Home,-8,-9,FALSE,44.5,CenturyLink Field,FALSE,,,,
11071,1/12/2014,2013,Division,TRUE,CAR,10,23,-13,SF,SF,Away,-13,-1,TRUE,41.5,Bank of America Stadium,FALSE,,,,
11072,1/12/2014,2013,Division,TRUE,DEN,24,17,7,LAC,DEN,Home,-7,-7.5,FALSE,54.5,Sports Authority Field at Mile High,FALSE,,,,
11073,1/19/2014,2013,Conference,TRUE,DEN,26,16,10,NE,DEN,Home,-10,-5,TRUE,57,Sports Authority Field at Mile High,FALSE,,,,
11074,1/19/2014,2013,Conference,TRUE,SEA,23,17,6,SF,SEA,Home,-6,-4,TRUE,40.5,CenturyLink Field,FALSE,,,,
11075,2/2/2014,2013,Superbowl,TRUE,DEN,8,43,-35,SEA,DEN,Home,35,-2,FALSE,47.5,MetLife Stadium,TRUE,49,,,
11076,9/4/2014,2014,1,FALSE,SEA,36,16,20,GB,SEA,Home,-20,-4.5,TRUE,46.5,CenturyLink Field,FALSE,70,5,,
11077,9/7/2014,2014,1,FALSE,ATL,37,34,3,NO,NO,Away,3,-3,FALSE,52,Georgia Dome,FALSE,72,0,,indoor
11078,9/7/2014,2014,1,FALSE,BAL,16,23,-7,CIN,BAL,Home,7,-1,FALSE,42.5,M&T Bank Stadium,FALSE,78,0,,
11079,9/7/2014,2014,1,FALSE,CHI,20,23,-3,BUF,CHI,Home,3,-7,FALSE,47,Soldier Field,FALSE,77,7,,
11080,9/7/2014,2014,1,FALSE,DAL,17,28,-11,SF,SF,Away,-11,-3.5,TRUE,51,Cowboys Stadium,FALSE,72,0,,indoor
11081,9/7/2014,2014,1,FALSE,DEN,31,24,7,IND,DEN,Home,-7,-8,FALSE,55,Sports Authority Field at Mile High,FALSE,70,6,,
11082,9/7/2014,2014,1,FALSE,HOU,17,6,11,WAS,HOU,Home,-11,-3,TRUE,44.5,Reliant Stadium,FALSE,82,12,,retractable (open roof)
11083,9/7/2014,2014,1,FALSE,KC,10,26,-16,TEN,KC,Home,16,-3,FALSE,44,Arrowhead Stadium,FALSE,77,5,,
11084,9/7/2014,2014,1,FALSE,MIA,33,20,13,NE,NE,Away,13,-3.5,FALSE,46.5,Sun Life Stadium,FALSE,89,13,,
11085,9/7/2014,2014,1,FALSE,NYJ,19,14,5,LVR,NYJ,Home,-5,-6.5,FALSE,40.5,MetLife Stadium,FALSE,80,3,,
11086,9/7/2014,2014,1,FALSE,PHI,34,17,17,JAX,PHI,Home,-17,-10,TRUE,51.5,Lincoln Financial Field,FALSE,80,6,,
11087,9/7/2014,2014,1,FALSE,PIT,30,27,3,CLE,PIT,Home,-3,-5.5,FALSE,41,Heinz Field,FALSE,72,6,,
11088,9/7/2014,2014,1,FALSE,LAR,6,34,-28,MIN,LAR,Home,28,-3,FALSE,43,Edward Jones Dome,FALSE,72,0,,indoor
11089,9/7/2014,2014,1,FALSE,TB,14,20,-6,CAR,TB,Home,6,-5.5,FALSE,37.5,Raymond James Stadium,FALSE,79,7,,
11090,9/8/2014,2014,1,FALSE,ARI,18,17,1,LAC,ARI,Home,-1,-3,FALSE,47,University of Phoenix Stadium,FALSE,72,0,,indoor
11091,9/8/2014,2014,1,FALSE,DET,35,14,21,NYG,DET,Home,-21,-6.5,TRUE,47,Ford Field,FALSE,72,0,,indoor
11092,9/11/2014,2014,2,FALSE,BAL,26,6,20,PIT,BAL,Home,-20,-2.5,TRUE,44.5,M&T Bank Stadium,FALSE,80,0,,
11093,9/14/2014,2014,2,FALSE,BUF,29,10,19,MIA,BUF,Home,-19,-1,TRUE,43,Ralph Wilson Stadium,FALSE,61,4,,
11094,9/14/2014,2014,2,FALSE,CAR,24,7,17,DET,CAR,Home,-17,-1,TRUE,43.5,Bank of America Stadium,FALSE,68,7,,
11095,9/14/2014,2014,2,FALSE,CIN,24,10,14,ATL,CIN,Home,-14,-5.5,TRUE,49,Paul Brown Stadium,FALSE,68,4,,
11096,9/14/2014,2014,2,FALSE,CLE,26,24,2,NO,NO,Away,2,-4.5,FALSE,49.5,FirstEnergy Stadium,FALSE,62,5,,
11097,9/14/2014,2014,2,FALSE,DEN,24,17,7,KC,DEN,Home,-7,-13,FALSE,49,Sports Authority Field at Mile High,FALSE,82,14,,rain
11098,9/14/2014,2014,2,FALSE,GB,31,24,7,NYJ,GB,Home,-7,-7,FALSE,46.5,Lambeau Field,FALSE,63,11,,
11099,9/14/2014,2014,2,FALSE,MIN,7,30,-23,NE,NE,Away,-23,-3.5,TRUE,49,TCF Bank Stadium,FALSE,65,11,,
11100,9/14/2014,2014,2,FALSE,NYG,14,25,-11,ARI,NYG,Home,11,-1,FALSE,41.5,MetLife Stadium,FALSE,71,5,,
11101,9/14/2014,2014,2,FALSE,LVR,14,30,-16,HOU,HOU,Away,-16,-3,TRUE,42,Oakland Coliseum,FALSE,73,10,,
11102,9/14/2014,2014,2,FALSE,LAC,30,21,9,SEA,SEA,Away,9,-4.5,FALSE,45,Qualcomm Stadium,FALSE,85,6,,
11103,9/14/2014,2014,2,FALSE,SF,20,28,-8,CHI,SF,Home,8,-7,FALSE,47.5,Levi's Stadium,FALSE,73,9,,
11104,9/14/2014,2014,2,FALSE,TB,17,19,-2,LAR,TB,Home,2,-4,FALSE,37.5,Raymond James Stadium,FALSE,78,0,,
11105,9/14/2014,2014,2,FALSE,TEN,10,26,-16,DAL,TEN,Home,16,-3,FALSE,49.5,Nissan Stadium,FALSE,77,6,,
11106,9/14/2014,2014,2,FALSE,WAS,41,10,31,JAX,WAS,Home,-31,-5,TRUE,43,FedEx Field,FALSE,67,4,,
11107,9/15/2014,2014,2,FALSE,IND,27,30,-3,PHI,IND,Home,3,-3,FALSE,54,Lucas Oil Stadium,FALSE,72,0,,indoor
11108,9/18/2014,2014,3,FALSE,ATL,56,14,42,TB,ATL,Home,-42,-6.5,TRUE,47,Georgia Dome,FALSE,72,0,,indoor
11109,9/21/2014,2014,3,FALSE,ARI,23,14,9,SF,SF,Away,9,-3,FALSE,41,University of Phoenix Stadium,FALSE,72,0,,indoor
11110,9/21/2014,2014,3,FALSE,BUF,10,22,-12,LAC,BUF,Home,12,-2.5,FALSE,45.5,Ralph Wilson Stadium,FALSE,72,16,,
11111,9/21/2014,2014,3,FALSE,CAR,19,37,-18,PIT,CAR,Home,18,-3,FALSE,42.5,Bank of America Stadium,FALSE,74,3,,
11112,9/21/2014,2014,3,FALSE,CIN,33,7,26,TEN,CIN,Home,-26,-6.5,TRUE,44.5,Paul Brown Stadium,FALSE,79,14,,
11113,9/21/2014,2014,3,FALSE,CLE,21,23,-2,BAL,BAL,Away,-2,-2,FALSE,43,FirstEnergy Stadium,FALSE,69,19,,
11114,9/21/2014,2014,3,FALSE,DET,19,7,12,GB,DET,Home,-12,-1.5,TRUE,52,Ford Field,FALSE,72,0,,indoor
11115,9/21/2014,2014,3,FALSE,JAX,17,44,-27,IND,IND,Away,-27,-6,TRUE,45,EverBank Field,FALSE,85,5,,
11116,9/21/2014,2014,3,FALSE,MIA,15,34,-19,KC,MIA,Home,19,-6,FALSE,42.5,Sun Life Stadium,FALSE,84,8,,
11117,9/21/2014,2014,3,FALSE,NE,16,9,7,LVR,NE,Home,-7,-14,FALSE,47,Gillette Stadium,FALSE,78,7,,
11118,9/21/2014,2014,3,FALSE,NO,20,9,11,MIN,NO,Home,-11,-10,TRUE,49.5,Louisiana Superdome,FALSE,72,0,,indoor
11119,9/21/2014,2014,3,FALSE,NYG,30,17,13,HOU,NYG,Home,-13,-1,TRUE,41.5,MetLife Stadium,FALSE,76,0,,fog
11120,9/21/2014,2014,3,FALSE,PHI,37,34,3,WAS,PHI,Home,-3,-4,FALSE,50,Lincoln Financial Field,FALSE,76,4,,
11121,9/21/2014,2014,3,FALSE,SEA,26,20,6,DEN,SEA,Home,-6,-4,TRUE,48,CenturyLink Field,FALSE,83,6,,
11122,9/21/2014,2014,3,FALSE,LAR,31,34,-3,DAL,DAL,Away,-3,-1.5,TRUE,45,Edward Jones Dome,FALSE,72,0,,indoor
11123,9/22/2014,2014,3,FALSE,NYJ,19,27,-8,CHI,NYJ,Home,8,-1.5,FALSE,45,MetLife Stadium,FALSE,56,4,,
11124,9/25/2014,2014,4,FALSE,WAS,14,45,-31,NYG,WAS,Home,31,-3,FALSE,44.5,FedEx Field,FALSE,63,7,,
11125,9/28/2014,2014,4,FALSE,BAL,38,10,28,CAR,BAL,Home,-28,-3.5,TRUE,42,M&T Bank Stadium,FALSE,79,0,,
11126,9/28/2014,2014,4,FALSE,CHI,17,38,-21,GB,GB,Away,-21,-2,TRUE,51,Soldier Field,FALSE,78,6,,
11127,9/28/2014,2014,4,FALSE,DAL,38,17,21,NO,NO,Away,21,-3,FALSE,54,Cowboys Stadium,FALSE,72,0,,indoor
11128,9/28/2014,2014,4,FALSE,HOU,23,17,6,BUF,HOU,Home,-6,-3,TRUE,44,Reliant Stadium,FALSE,86,4,,retractable (open roof)
11129,9/28/2014,2014,4,FALSE,IND,41,17,24,TEN,IND,Home,-24,-7.5,TRUE,46,Lucas Oil Stadium,FALSE,72,0,,indoor
11130,9/28/2014,2014,4,FALSE,MIN,41,28,13,ATL,ATL,Away,13,-5.5,FALSE,47.5,TCF Bank Stadium,FALSE,80,8,,
11131,9/28/2014,2014,4,FALSE,NYJ,17,24,-7,DET,NYJ,Home,7,-2,FALSE,44,MetLife Stadium,FALSE,85,6,,
11132,9/28/2014,2014,4,FALSE,LVR,14,38,-24,MIA,MIA,Away,-24,-4,TRUE,41,Wembley Stadium,TRUE,68,6,,
11133,9/28/2014,2014,4,FALSE,PIT,24,27,-3,TB,PIT,Home,3,-7.5,FALSE,45,Heinz Field,FALSE,73,6,,
11134,9/28/2014,2014,4,FALSE,LAC,33,14,19,JAX,LAC,Home,-19,-13,TRUE,44.5,Qualcomm Stadium,FALSE,72,7,,
11135,9/28/2014,2014,4,FALSE,SF,26,21,5,PHI,SF,Home,-5,-3.5,TRUE,49.5,Levi's Stadium,FALSE,75,7,,
11136,9/29/2014,2014,4,FALSE,KC,41,14,27,NE,NE,Away,27,-3,FALSE,45.5,Arrowhead Stadium,FALSE,72,3,,
11137,10/2/2014,2014,5,FALSE,GB,42,10,32,MIN,GB,Home,-32,-8.5,TRUE,46.5,Lambeau Field,FALSE,63,7,,fog
11138,10/5/2014,2014,5,FALSE,CAR,31,24,7,CHI,CAR,Home,-7,-1.5,TRUE,47,Bank of America Stadium,FALSE,63,7,,
11139,10/5/2014,2014,5,FALSE,DAL,20,17,3,HOU,DAL,Home,-3,-5,FALSE,48,Cowboys Stadium,FALSE,72,0,,indoor
11140,10/5/2014,2014,5,FALSE,DEN,41,20,21,ARI,DEN,Home,-21,-8,TRUE,47.5,Sports Authority Field at Mile High,FALSE,72,8,,
11141,10/5/2014,2014,5,FALSE,DET,14,17,-3,BUF,DET,Home,3,-4.5,FALSE,43.5,Ford Field,FALSE,72,0,,indoor
11142,10/5/2014,2014,5,FALSE,IND,20,13,7,BAL,IND,Home,-7,-2.5,TRUE,49.5,Lucas Oil Stadium,FALSE,72,0,,indoor
11143,10/5/2014,2014,5,FALSE,JAX,9,17,-8,PIT,PIT,Away,-8,-6,TRUE,47.5,EverBank Field,FALSE,73,4,,
11144,10/5/2014,2014,5,FALSE,NE,43,17,26,CIN,CIN,Away,26,-2.5,FALSE,46.5,Gillette Stadium,FALSE,35,0,,fog
11145,10/5/2014,2014,5,FALSE,NO,37,31,6,TB,NO,Home,-6,-11,FALSE,48,Louisiana Superdome,FALSE,72,0,,indoor
11146,10/5/2014,2014,5,FALSE,NYG,30,20,10,ATL,NYG,Home,-10,-4,TRUE,50.5,MetLife Stadium,FALSE,61,6,,
11147,10/5/2014,2014,5,FALSE,PHI,34,28,6,LAR,PHI,Home,-6,-3.5,TRUE,48,Lincoln Financial Field,FALSE,60,6,,
11148,10/5/2014,2014,5,FALSE,LAC,31,0,31,NYJ,LAC,Home,-31,-7,TRUE,44.5,Qualcomm Stadium,FALSE,83,6,,
11149,10/5/2014,2014,5,FALSE,SF,22,17,5,KC,SF,Home,-5,-4,TRUE,43.5,Levi's Stadium,FALSE,88,6,,
11150,10/5/2014,2014,5,FALSE,TEN,28,29,-1,CLE,CLE,Away,-1,-1,FALSE,44,Nissan Stadium,FALSE,71,13,,
11151,10/6/2014,2014,5,FALSE,WAS,17,27,-10,SEA,SEA,Away,-10,-7,TRUE,46,FedEx Field,FALSE,63,11,,
11152,10/9/2014,2014,6,FALSE,HOU,28,33,-5,IND,IND,Away,-5,-2.5,TRUE,46,Reliant Stadium,FALSE,77,3,,retractable (open roof)
11153,10/12/2014,2014,6,FALSE,ARI,30,20,10,WAS,ARI,Home,-10,-5,TRUE,46.5,University of Phoenix Stadium,FALSE,72,0,,indoor
11154,10/12/2014,2014,6,FALSE,ATL,13,27,-14,CHI,ATL,Home,14,-3.5,FALSE,56,Georgia Dome,FALSE,72,0,,indoor
11155,10/12/2014,2014,6,FALSE,BUF,22,37,-15,NE,BUF,Home,15,-1,FALSE,44.5,Ralph Wilson Stadium,FALSE,59,3,,
11156,10/12/2014,2014,6,FALSE,CIN,37,37,0,CAR,CIN,Home,0,-7,FALSE,44,Paul Brown Stadium,FALSE,62,6,,
